adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tipo,origin_country,original_name,first_air_date,name,media_type,gender,known_for_department,profile_path
False,/iN41Ccw4DctL8npfmYg1j5Tr1eb.jpg,"[878, 12, 14]",83533,en,Avatar: Fire and Ash,"Após a devastadora guerra contra a RDA e a perda de seu filho mais velho, Jake Sully e Neytiri enfrentam uma nova ameaça em Pandora: o Povo das Cinzas, uma tribo Na'vi violenta e sedenta por poder, liderada pelo implacável Varang. A família de Jake deve lutar por sua sobrevivência e pelo futuro de Pandora em um conflito que os leva aos seus limites emocionais e físicos.",34.105,/ywSmtzjp3ueZeGsrzXJsUDnMcqE.jpg,2025-12-17,Avatar: Fogo e Cinzas,False,0.0,0.0,Filme (Trending),,,,,movie,,,
False,/2OHa6ukEq3Hce7Pc2kvu8wkmMFY.jpg,"[28, 12, 53, 80, 18]",7451,en,xXx,"O ex-atleta de esportes extremos Xander ""XXX"" Cage, famoso por suas acrobacias que desafiam a morte, é convencido de que pode ter sucesso em ações que espiões convencionais falharam. Xander é recrutado pelo agente Gibbons para se tornar um tipo diferente de agente secreto. Agora, em uma perigosa missão, ele precisa usar todas as suas habilidades para combater um inimigo mortal.",98.5407,/lpmyeqSR2Pc7ytfTp1ScD3ferX4.jpg,2002-08-09,Triplo X,False,6.0,4672.0,Filme (Trending),,,,,movie,,,
False,/u8bpEqCRWLzwe6Qs3WYabA0r6pO.jpg,"[80, 18]",221079,en,,Dezenas de prisioneiros violentos são libertados após o avião que os transportava cair numa remota região do Alasca. O único representante da lei no local deve proteger a cidade que ele jurou manter em segurança.,61.8785,/dxwc8QKPLc2PkeJZNGdz8fn5LmH.jpg,,,,7.33,91.0,Série (Trending),['US'],The Last Frontier,2025-10-09,A Última Fronteira,tv,,,
False,/63FA8vwSZnXkGxedrDQwni4JuZN.jpg,"[18, 80]",1396,en,,"Ao saber que tem câncer, um professor passa a fabricar metanfetamina pelo futuro da família, mudando o destino de todos.",94.1417,/hGwm9Cj3CdbJIqQWNExQqiYmCd4.jpg,,,,8.936,16560.0,Série (Trending),['US'],Breaking Bad,2008-01-20,Breaking Bad,tv,,,
False,/rrFtPdPxcrrwEmLYnnl5HNKb8ie.jpg,[99],284720,zh,,,3.4577,/bKGys8yn8FY8Lxe1sWXtc0wFI6b.jpg,,,,10.0,1.0,Série (Trending),['CN'],食贫道充电纪录片,2023-11-30,食贫道充电纪录片,tv,,,
False,/aPX7aR83rT0HRLoaINo5LWR7FAJ.jpg,"[10765, 16, 10751]",237853,en,,"Forçada a fugir de seu santuário subterrâneo para a superfície da Terra, Eva descobre um mundo diferente de tudo que ela esperava. Enquanto viaja por terrenos perigosos e civilizações desconhecidas, Eva busca responder à pergunta crucial: seria ela a última humana?",5.5177,/e03W5r3CRV0rMg0llH1X0RWV5RB.jpg,,,,7.5,83.0,Série (Trending),['US'],WondLa,2024-06-27,WondLa - A Trilogia,tv,,,
False,/iYxzsEBJnFzcgX0amOD6NcaCuPz.jpg,"[28, 878, 12]",1242898,en,Predator: Badlands,"No futuro, em um planeta remoto, um jovem Predador, rejeitado por seu clã, encontra em Thia uma aliada improvável e embarca em uma jornada traiçoeira em busca do adversário supremo.",173.7317,/7AYPGnLTmU6zDtMMAWqeUkCi7Tw.jpg,2025-11-05,Predador: Terras Selvagens,False,7.422,442.0,Filme (Trending),,,,,movie,,,
False,/9lGpSg6k5Chssees171KEV0c2eE.jpg,[99],244043,zh,,,22.0505,/mefDu7sNuNNvolUTrrW4y0se2Vo.jpg,,,,8.0,5.0,Série (Trending),['CN'],食贫道,2023-09-18,食贫道,tv,,,
False,/8jHvHZPiw6h3Xfy0cv3m7H40O8e.jpg,[18],1265063,en,After the Hunt,"Uma professora universitária (Julia Roberts) enfrenta um grande desafio quando uma estudante (Ayo Edebiri) acusa gravemente um professor (Andrew Garfield), e um segredo obscuro do seu próprio passado ameaça vir à tona.",77.9478,/aYhUKN7plYmCJyPbgKgroDDfYyM.jpg,2025-10-09,Depois da Caçada,False,6.0,216.0,Filme (Trending),,,,,movie,,,
False,/dqK9Hag1054tghRQSqLSfrkvQnA.jpg,"[18, 28, 80, 53]",155,en,The Dark Knight,"Após dois anos desde o surgimento do Batman, os criminosos de Gotham City têm muito o que temer. Com a ajuda do tenente James Gordon e do promotor público Harvey Dent, Batman luta contra o crime organizado. Acuados com o combate, os chefes do crime aceitam a proposta feita pelo Coringa e o contratam para combater o Homem-Morcego.",22.3928,/4lj1ikfsSmMZNyfdi8R8Tv5tsgb.jpg,2008-07-16,Batman: O Cavaleiro das Trevas,False,8.524,34733.0,Filme (Trending),,,,,movie,,,
False,/zEsHEpCGZwGg3M2b0oSZuaPLwBh.jpg,"[878, 28]",1309012,en,Altered,"Num presente alternativo, humanos geneticamente aprimorados dominam a sociedade. Os párias Leon e Chloe lutam por justiça contra políticos corruptos que exploram a disparidade genética, arriscando tudo para desafiar o sistema opressor.",330.9811,/6QlAcGRaUrgHcZ4WTBh5lsPnzKx.jpg,2025-09-18,Altered,False,6.8,29.0,Filme (Trending),,,,,movie,,,
False,/5XNQBqnBwPA9yT0jZ0p3s8bbLh0.jpg,"[12, 18, 878]",157336,en,Interstellar,"As reservas naturais da Terra estão chegando ao fim e um grupo de astronautas recebe a missão de verificar possíveis planetas para receberem a população mundial, possibilitando a continuação da espécie. Cooper é chamado para liderar o grupo e aceita a missão sabendo que pode nunca mais ver os filhos. Ao lado de Brand, Jenkins e Doyle, ele seguirá em busca de um novo lar.",35.6023,/6ricSDD83BClJsFdGB6x7cM0MFQ.jpg,2014-11-05,Interestelar,False,8.462,38278.0,Filme (Trending),,,,,movie,,,
False,/7Nwnmyzrtd0FkcRyPqmdzTPppQa.jpg,"[80, 18, 35]",106646,en,The Wolf of Wall Street,"Durante seis meses, Jordan Belfort trabalhou duro em uma corretora de Wall Street, seguindo os ensinamentos de seu mentor Mark Hanna. Quando finalmente consegue ser contratado como corretor da firma, acontece o Black Monday, que faz com que as bolsas de vários países caiam repentinamente. Sem emprego e bastante ambicioso, ele acaba trabalhando para uma empresa de fundo de quintal que lida com papéis de baixo valor, que não estão na bolsa de valores. É lá que Belfort tem a idéia de montar uma empresa focada neste tipo de negócio, cujas vendas são de valores mais baixos mas, em compensação, o retorno para o corretor é bem mais vantajoso. Ao lado de Donnie e outros amigos dos velhos tempos, ele cria a Stratton Oakmont, uma empresa que faz com que todos enriqueçam rapidamente e, também, levem uma vida dedicada ao prazer.",19.1139,/esJTXTdj4JZDyP5LUI1Fq3kyNda.jpg,2013-12-25,O Lobo de Wall Street,False,8.027,25194.0,Filme (Trending),,,,,movie,,,
False,/4BtL2vvEufDXDP4u6xQjjQ1Y2aT.jpg,"[28, 80, 53]",1419406,zh,捕风追影,A polícia de Macau remove o policial que é especialista em rastrear a aposentadoria para ajudar a capturar um grupo perigoso de ladrões profissionais.,501.8155,/uLmjQTgqXtuXRPOWfHB4vOmbgzt.jpg,2025-08-16,A Sombra Do Perigo,False,6.436,102.0,Filme (Trending),,,,,movie,,,
False,/s6aB9kjxNg0mu2361IkCUSpyHJV.jpg,"[80, 53, 35]",639988,ko,어쩔수가없다,"Depois de ficar desempregado por vários anos, um homem elabora um plano único para conseguir um novo emprego: eliminar sua concorrência.",54.2929,/5wKrvjfWKtjVeQjZZEZKmavi595.jpg,2025-09-24,Sem Outra Escolha,False,7.8,49.0,Filme (Trending),,,,,movie,,,
False,/uoIOfRNmu47P2fET2KnrYHt3TH.jpg,"[18, 10759]",272418,en,,"A jornada de Robert Locksley, de filho de guarda-florestal a fora-da-lei, começa. A rebelião começa em Sherwood, intrigas aumentam, e nasce uma lenda.",59.0378,/aTBRFl6l1qPW34nuZ1FC3zRgfPE.jpg,,,,8.0,51.0,Série (Trending),['US'],Robin Hood,2025-11-02,Robin Hood,tv,,,
False,/rBjsoUKM0FDuAzYkRW3hd6UtHiq.jpg,"[27, 53]",1228246,en,Five Nights at Freddy's 2,"Um ano após o pesadelo sobrenatural na Freddy Fazbear's Pizza, as histórias sobre o que aconteceu ali foram distorcidas, transformando-se em uma lenda local exagerada, inspirando o primeiro Fazfest da cidade. Sem saber a verdade sobre o ocorrido, Abby sai escondida para se reconectar com Freddy, Bonnie, Chica e Foxy, dando início a uma aterrorizante série de eventos que revelarão segredos sombrios sobre a verdadeira origem da Freddy's e libertarão um horror há muito esquecido, escondido por décadas.",22.6754,/4Vctt7vkGqlVDIclzANwJkJP2pR.jpg,2025-12-03,Five Nights at Freddy's 2,False,0.0,0.0,Filme (Trending),,,,,movie,,,
False,/oVfucXvhutTpYExG9k06NJqnpT9.jpg,"[10759, 35, 16]",37854,ja,,"Houve um homem que conquistou tudo aquilo que o mundo tinha a oferecer, o lendário Rei dos Piratas, Gold Roger. Capturado e condenado à execução pelo Governo Mundial, suas últimas palavras lançaram legiões aos mares. ""Meu tesouro? Se quiserem, podem pegá-lo. Procurem-no! Ele contém tudo que este mundo pode oferecer!"". Foi a revelação do maior tesouro, o One Piece, cobiçado por homens de todo o mundo, sonhando com fama e riqueza imensuráveis... Assim começou a Grande Era dos Piratas!",30.6443,/9ltisibeD4gzqjM1AzmQwCdyirQ.jpg,,,,8.7,5043.0,Série (Trending),['JP'],ワンピース,1999-10-20,One Piece,tv,,,
False,/xawDFjfjBmtKYC29bZOYnYPGa8e.jpg,"[16, 12, 14, 35]",1304434,zh,浪浪山小妖怪,"O pequeno porco Yao decide deixar a montanha Langlang para se juntar à peregrinação. Na jornada para o oeste, que provações os monstrinhos enfrentarão? No final, eles conseguirão realizar seus sonhos e viver como realmente desejam?",26.9666,/t3Rs1BeIDXhwjOt10iyjiFe7BpL.jpg,2025-08-02,Nobody,False,7.7,31.0,Filme (Trending),,,,,movie,,,
False,/wGI8MPfv23B80AF5Yrg1Ss2mVCp.jpg,[35],1668,en,,"Seis jovens são unidos por laços familiares, românticos e, principalmente, de amizade, enquanto tentam vingar em Nova York. Rachel é a garota mimada que deixa o noivo no altar para viver com a amiga dos tempos de escola Monica, sistemática e apaixonada pela culinária. Monica é irmã de Ross, um paleontólogo que é abandonado pela esposa, que descobriu ser lésbica. Do outro lado do corredor do apartamento de Monica e Rachel, moram Joey, um ator frustrado, e Chandler, de profissão misteriosa. A turma é completa pela exótica Phoebe. ",80.6697,/f496cm9enuEsZkSPzCwnTESEK5s.jpg,,,,8.4,8689.0,Série (Trending),['US'],Friends,1994-09-22,Friends,tv,,,
False,/q71au2YjcwXBMZKNzNgjK7RZ3Hs.jpg,[18],157741,en,,"Ambientada nas cidades em expansão do Texas, Landman é uma fábula de busca por fortuna no mundo do petróleo. A série narra o contraste entre operários e bilionários, que alimentam um boom que está remodelando nosso clima, economia e geopolítica.",56.7227,/aj8uehRXWeQ7WSbnhnKRZ23GBdn.jpg,,,,8.1,302.0,Série (Trending),['US'],Landman,2024-11-17,Landman,tv,,,
False,/7vd3pBecT2WFfZZd4rj887TcyGx.jpg,"[27, 53]",1197137,en,Black Phone 2,"Quatro anos após escapar de The Grabber, Finney Blake luta com sua vida após o cativeiro. Quando sua irmã Gwen começa a receber ligações em sonhos do telefone preto e a ter visões perturbadoras de três garotos sendo perseguidos em um acampamento de inverno conhecido como Alpine Lake, os irmãos se determinam a desvendar o mistério e confrontar um assassino que se tornou mais poderoso na morte e mais significativo para eles do que qualquer um poderia imaginar.",117.0052,/urKKKnvRR8hOC3xGSxGb3ZFmXen.jpg,2025-10-15,O Telefone Preto 2,False,6.9,596.0,Filme (Trending),,,,,movie,,,
False,/wGAfm9rZ1Sm7KeNpDfkPHerMRL3.jpg,"[9648, 10759]",249971,zh,,"Na antiga Dinastia Qin, Qin Shi Huang era obcecado pela imortalidade. Ele enviou um exército misterioso, conhecido como os ""Caçadores de Nanshan"", para desvendar o mistério da imortalidade. No entanto, seu paradeiro e segredos desapareceram com o passar do tempo. No presente, essa história misteriosa ressurge repentinamente. A escultora Nie Jiu Luo é descendente dos Caçadores de Nanshan. Ela leva uma vida comum, mas sua identidade a impede de escapar de seus laços com o passado. Ao mesmo tempo, Yan Tuo, um jovem rico cuja família é controlada por uma mulher chamada Lin Xi Rou, busca a verdade. Quando Nie Jiu Luo e Yan Tuo se encontram, seus destinos começam a se entrelaçar. Inicialmente, o relacionamento entre eles é conflituoso, mas após diversas colaborações de vida ou morte, eles desenvolvem gradualmente confiança e afeição mútua.",15.8871,/a2ab28sPQNi9xGmvEzRIiydbqMr.jpg,,,,9.0,3.0,Série (Trending),['CN'],枭起青壤,2025-11-22,Amor na terra mística,tv,,,
False,/9tOkjBEiiGcaClgJFtwocStZvIT.jpg,"[16, 12, 10751, 35]",269149,en,Zootopia,"Em uma cidade de animais antropomórficos, uma raposa fugitiva vigarista e um coelho policial recruta precisam trabalhar juntos para desvendar uma conspiração.",51.2993,/ncqVGCX9P3EKQfsOXiB3XxQ0Dip.jpg,2016-02-11,Zootopia: Essa Cidade é o Bicho,False,7.752,17101.0,Filme (Trending),,,,,movie,,,
False,/zUynbDIQtpWqtZkmwjEyvvFOURS.jpg,"[16, 10765]",219080,en,,"Um grupo de excluídos, criminosos e desajustados acaba salvando o continente quando uma relíquia arcana capaz de remodelar a realidade cai nas mãos erradas.",43.1605,/qJTZanXDiJKABLNGRM9LmSg8YT7.jpg,,,,8.4,8.0,Série (Trending),['US'],The Mighty Nein,2025-11-19,The Mighty Nein,tv,,,
False,/jzt9HuhIAdH9qp0K2MA1m5V8sgq.jpg,"[12, 878]",329,en,Jurassic Park,"Um parque construído por um milionário tem dinossauros diversos como habitantes, extintos a sessenta e cinco milhões de anos. Isto é possível por ter sido encontrado um inseto fossilizado, que tinha sugado sangue destes dinossauros, de onde pôde-se isolar o DNA, o código químico da vida e, a partir deste ponto, recriá-los em laboratório. Mas, o que parecia ser um sonho se torna um pesadelo, quando a experiência sai do controle de seus criadores.",6.7444,/mgjJ7FH4V3exsmoHwXrmsUhn0h1.jpg,1993-06-11,Jurassic Park: O Parque dos Dinossauros,False,7.963,17271.0,Filme (Trending),,,,,movie,,,
False,/eMBYlgFTHfZaTz96eJxlkeMsKo9.jpg,"[16, 28]",1539104,ja,劇場版 呪術廻戦「渋谷事変 特別編集版」×「死滅回游 先行上映」,"Yuji Itadori, acompanhado por seus colegas de classe e outros feiticeiros jujutsu de alto nível, entra na briga em um confronto sem precedentes de maldições: o Incidente de Shibuya. No rescaldo, dez colônias em todo o Japão são transformadas em antros de maldições em um plano orquestrado por Noritoshi Kamo, o feiticeiro mais perverso da história.",163.6498,/sa646tMUGfCdOvwnHvzqycxzSoB.jpg,2025-11-07,JUJUTSU KAISEN: Execução,False,3.9,31.0,Filme (Trending),,,,,movie,,,
False,/t4r4R7Ocvupzlkx2mpVLcJoFYNk.jpg,[10764],304068,ko,,"O que era uma promessa virou realidade: três amigos finalmente pegam a estrada no Quênia. Prepare-se para aventuras, piadas e talvez até uma selfie com uma girafa.",4.103,/nRmbIIsX4QIPScDqQ1T46VlwJlw.jpg,,,,0.0,0.0,Série (Trending),['KR'],케냐 간 세끼,2025-11-25,Três Tontos no Quênia,tv,,,
False,/7SgljBnhPPoHxKoQL5ooIhrEgAS.jpg,"[28, 10752]",1223601,fi,Sisu 2,"Ao retornar à casa onde sua família foi brutalmente assassinada durante a guerra, ""o homem que se recusa a morrer"" a desmonta, carrega seus destroços em um caminhão e está determinado a reconstruí-la em algum lugar seguro em sua homenagem. Quando o comandante do Exército Vermelho que matou sua família retorna, decidido a terminar o serviço, inicia-se uma perseguição implacável e alucinante por todo o país — uma luta até a morte.",56.2681,/uD1SSjSxu0LjnbzDQiuunPiqBa9.jpg,2025-10-21,Sisu: Estrada para a Vingança,False,7.5,23.0,Filme (Trending),,,,,movie,,,
False,/docDyCJrhPoFXAckB1aOiIv9Mz0.jpg,"[28, 53, 878]",798645,en,The Running Man,"Em um futuro próximo, ""O Sobrevivente"" é o show de maior audiência na televisão – uma competição mortal onde os participantes precisam sobreviver 30 dias enquanto são caçados por assassinos profissionais. Cada passo é transmitido a um público sedento por sangue e cada dia sobrevivido aumenta o prêmio em dinheiro para o vencedor.",58.6148,/8nBuPCAXLFSuUBjO1WvJ2blEVmK.jpg,2025-11-11,O Sobrevivente,False,6.824,193.0,Filme (Trending),,,,,movie,,,
False,/5lQ4euO30sDin5nCifvi0vURFNd.jpg,"[28, 35, 10751]",1248226,en,Playdate,"Quando o contador desempregado Brian leva seu filho para brincar com o filho de Jeff, pai que fica em casa, ele espera um dia tranquilo. Em vez disso, eles acabam perseguidos por mercenários, e Brian — totalmente despreparado — precisa sobreviver a um obstáculo absurdo atrás do outro. A vida de pai de família vira um caos de filme de ação nesta aventura hilária.",141.5693,/auLOTlulof19GSPrNomyG7myfzN.jpg,2025-11-05,Um Dia Fora de Controle,False,6.155,297.0,Filme (Trending),,,,,movie,,,
False,/6CdrnONBaZsmoEMTn0A4S2Nj4t5.jpg,[99],1422166,en,The Age of Disclosure,Revela um acobertamento mundial de 80 anos de formas de vida inteligente não humanas e uma guerra secreta entre grandes nações para fazer a engenharia reversa de tecnologia avançada de origem não humana.,20.6842,/7f0gVJ2DwygToEFSS5GVsd2kO9T.jpg,2025-11-21,A Era do Desacobertamento,False,7.6,12.0,Filme (Trending),,,,,movie,,,
False,/c1oFbGc89FVZ4KvAe8riNJ8lPX1.jpg,"[35, 9648, 80]",812583,en,Wake Up Dead Man: A Knives Out Mystery,O famoso detetive Benoit Blanc está de volta para desvendar o caso mais perigoso que ele já enfrentou.,15.6858,/bJINp3TcQrvUroKRreMqiI4d3Fj.jpg,2025-11-26,Vivo ou Morto: Um Mistério Knives Out,False,4.0,1.0,Filme (Trending),,,,,movie,,,
False,/foGkPxpw9h8zln81j63mix5B7m8.jpg,"[18, 10759]",71912,en,,O mutante Geralt de Rívia é um caçador de monstros que luta para encontrar seu lugar num mundo onde as pessoas muitas vezes são mais perversas que as criaturas selvagens.,115.0958,/uJ1kQWTY1nElMcrrbHtDitbV85K.jpg,,,,8.0,6390.0,Série (Trending),['US'],The Witcher,2019-12-20,The Witcher,tv,,,
False,/6eLtIyVHCzqoQdsLfOPPNVTxsn7.jpg,"[878, 12, 28]",617126,en,The Fantastic 4: First Steps,"No vibrante cenário de um mundo retrofuturista inspirado nos anos 1960, a Primeira Família da Marvel é forçada a equilibrar seus papéis como heróis com a força de seus laços familiares, enquanto defendem a Terra de um deus espacial voraz chamado Galactus e sua enigmática arauta, a Surfista Prateada.",71.5603,/hlWOAWRKSno6UxaE0IXDFVvmzTf.jpg,2025-07-23,Quarteto Fantástico: Primeiros Passos,False,7.043,2490.0,Filme (Trending),,,,,movie,,,
False,/pFCm7WLLpno4opmqqQS4GXZ8V7M.jpg,[35],1581099,en,Kevin Hart: Acting My Age,,14.6977,/89HPieER8jX9sGKKzhagGIGkMxi.jpg,2025-11-23,Kevin Hart: Acting My Age,False,6.0,4.0,Filme (Trending),,,,,movie,,,
False,/tRdorrIjlybrGsebXOzgF7vRyYy.jpg,"[28, 53]",1469354,en,Border Hunters,"Conta a história de um militar dos EUA que se dirige ao México em busca de vingança, depois que seu irmão policial é morto por um traficante de drogas com conexões com o cartel mexicano.",6.1845,/sd4wZxN3tZebHRa8gr6XyV0xlC7.jpg,2025-10-20,Caçadores da Fronteira,False,7.0,1.0,Filme (Trending),,,,,movie,,,
False,/1RgPyOhN4DRs225BGTlHJqCudII.jpg,"[16, 28, 14, 53]",1311031,ja,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,"Enquanto os membros dos caçadores e os Hashira participavam de um rigoroso programa de fortalecimento coletivo, conhecido como Treinamento dos Hashira, em preparação para a batalha final contra os demônios, Muzan Kibutsuji aparece na Mansão Ubuyashiki. Com a vida do líder da organização em risco, Tanjiro e os Hashira correm até o quartel-general, mas acabam sendo lançados, pelas mãos de Muzan, em uma queda profunda rumo a um espaço misterioso para um confronto final, o Castelo Infinito.",130.6585,/c55sXCaQBj3vuHqZe62tv90xCQS.jpg,2025-07-18,Demon Slayer: Kimetsu no Yaiba Castelo Infinito,False,7.595,575.0,Filme (Trending),,,,,movie,,,
False,/gqTz24ZRsCP6AKjARmEivY7m0cK.jpg,"[16, 28, 10749, 14]",1218925,ja,チェンソーマン レゼ篇,"Denji finalmente vive como o temido Homem-Motosserra, um jovem com coração de demônio que integra a Divisão Especial 4 de Caçadores de Demônios. Depois de um encontro marcante com Makima, a mulher de seus sonhos, ele busca refúgio da chuva e acaba conhecendo Reze, a misteriosa atendente de um café.",91.3711,/tj1XhCQ2Rw2sT2o7lIdqPIYvjsx.jpg,2025-09-19,Chainsaw Man – O Filme: Arco da Reze,False,7.827,217.0,Filme (Trending),,,,,movie,,,
False,/47cdJm6WGJqCsdE6QvPh6fLKwuo.jpg,"[16, 10759, 10765]",213402,ja,,"Mukoda Tsuyoshi é um assalariado comum, daqueles que você encontra em qualquer lugar... até que ele se vê repentinamente transportado para outro mundo! A única habilidade que ele ganha ao chegar a este mundo é a aparentemente inútil ""Loja de Conveniência Online"". Num primeiro momento, Mukoda fica desanimado, mas os alimentos modernos que ele consegue trazer a este mundo usando sua habilidade podem ter efeitos incríveis!",47.3868,/6IZkTbgZEkzeVPKqfe644mSxbfF.jpg,,,,8.3,256.0,Série (Trending),['JP'],とんでもスキルで異世界放浪メシ,2023-01-11,Campfire Cooking in Another World with My Absurd Skill,tv,,,
False,/jvTeRgjFsp66xj8SWxhr7O2J4ud.jpg,"[10751, 16, 35]",456,en,,"Uma animação sobre uma típica família dos Estados Unidos. Homer é o pai de família nada saudável ou inteligente, que adora beber cerveja. Marge é a esposa e mãe de família dedicada. Bart é o filho de 10 anos, que não leva a escola a sério e tem orgulho disso. Lisa é a garota de 8 anos, um gênio não apreciado. E Maggie é o bebê que não larga a chupeta.",127.9189,/1jGPgDDcmg3Xgs3WO8sfYfbnFoA.jpg,,,,8.0,10451.0,Série (Trending),['US'],The Simpsons,1989-12-17,Os Simpsons,tv,,,
False,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"[28, 35, 12]",436969,en,The Suicide Squad,"Bem-vindos ao inferno: Belle Reve, a prisão com a maior taxa de mortalidade dos Estados Unidos. É aqui que os piores supervilões são mantidos e onde eles fazem de tudo para sair, até mesmo se unir à misteriosa e supersecreta Força-Tarefa X.",11.843,/wTS3dS2DJiMFFgqKDz5fxMTri.jpg,2021-07-28,O Esquadrão Suicida,False,7.477,9237.0,Filme (Trending),,,,,movie,,,
False,/3iD9yEsxKqliZfPck1aoTVC6K53.jpg,"[18, 10749, 14]",402431,en,Wicked,"Elphaba é uma jovem como outra qualquer do Reino de Oz, mas incompreendida por causa de sua pele verde incomum e por ainda não ter descoberto seu verdadeiro poder. Sua rotina é tranquila e pouco interessante, mas ao iniciar seus estudos na Universidade de Shiz, seu destino encontra Glinda, uma jovem popular e ambiciosa, nascida em berço de ouro, que só quer garantir seus privilégios e ainda não conhece sua verdadeira alma. As duas iniciam uma inesperada amizade; no entanto, suas diferenças, como o desejo de Glinda pela popularidade e poder, e a determinação de Elphaba em permanecer fiel a si mesma, entram no caminho, o que pode perpetuar no futuro de cada uma e em como as pessoas de Oz as enxergam.",76.2999,/qcaKkLwIXCAxJtpetVYHniCvLZj.jpg,2024-11-20,Wicked,False,6.914,2591.0,Filme (Trending),,,,,movie,,,
False,/jUplF2dluebAYdHa901mhPVOZYU.jpg,"[878, 12, 28]",533533,en,TRON: Ares,"Um programa altamente sofisticado, Ares, é enviado do mundo digital para o mundo real em uma missão perigosa, marcando o primeiro encontro da humanidade com seres de I.A..",32.85,/oPFy0sDMEpIPwnd18sgiKvLYnb9.jpg,2025-10-08,Tron: Ares,False,6.332,413.0,Filme (Trending),,,,,movie,,,
False,/vcU8hIHXuADItJSzEmt2F8IMq5l.jpg,"[10759, 18]",252193,ja,,"Conhecido um dia como o samurai invicto, Shujiro decide participar de um jogo mortal de sobrevivência para salvar sua família e seu povo no início da era Meiji.",75.9678,/wP8wvUQ1HRVzaAja2HH5r62WhUa.jpg,,,,8.073,90.0,Série (Trending),['JP'],イクサガミ,2025-11-13,Até o Último Samurai,tv,,,
False,/gQimJqYMKCkwHIo8wwYKhmnCfBr.jpg,"[28, 80, 53]",1242501,en,Icefall,,16.1962,/5Byv6nznAb2Izd0gHpODOXnuSbo.jpg,2025-10-16,Icefall,False,6.9,33.0,Filme (Trending),,,,,movie,,,
False,/eU7IfdWq8KQy0oNd4kKXS0QUR08.jpg,"[878, 12, 28]",1061474,en,Superman,"Superman, um jovem repórter de Metrópolis, embarca em uma jornada para reconciliar sua herança kryptoniana com sua criação humana como Clark Kent.",49.4585,/xeZ8oG6W60fEPf9yCjERUXiHRBF.jpg,2025-07-09,Superman,False,7.415,3867.0,Filme (Trending),,,,,movie,,,
False,/q2w64nBl0F8oBwWGtbcKy9u9JIw.jpg,"[18, 10749]",1022888,en,I Wish You All the Best,,6.1856,/eTioKbfWfuCZOycyDtfiipDrNzD.jpg,2025-11-07,I Wish You All the Best,False,7.0,2.0,Filme (Trending),,,,,movie,,,
False,/oN9YR2ND8UPmP1y4nN5StJOD1RG.jpg,"[10749, 35, 14]",1259102,en,Eternity,"Em Eternidade, todas as almas, após a morte, mudam-se para uma espécie de limbo chamado Junction, onde tem uma semana para decidir onde querem passar a eternidade. Ao lado de seus coordenadores do pós vida, cada um precisa escolher a maneira como (e com quem) quer passar esse tempo infinito. Quando Joan morre, ela é confrontada com uma escolha impossível entre Larry, o homem com quem passou a vida junto, ou Luke, seu primeiro amor e marido que morreu na guerra muito jovem e esperou por ela por 60 anos no limbo da eternidade.",10.842,/w07qYdyu1cuESev3Ju1wkTIrlmP.jpg,2025-11-26,Eternidade,False,7.3,5.0,Filme (Trending),,,,,movie,,,
False,,,1253360,,,,11.6304,,,,,,,Outro (Trending),,Pedro Pascal,,Pedro Pascal,person,2.0,Acting,/9VYK7oxcqhjd5LAH6ZFJ3XzOlID.jpg
False,/fQOV47FHTJdaSuSUNlzP3zXUZWE.jpg,"[878, 12, 28]",1234821,en,Jurassic World Rebirth,"Cinco anos após os eventos de Jurassic World: Domínio, a ecologia do planeta se mostrou inóspita para os dinossauros, com os poucos sobreviventes vivendo isolados nas regiões equatoriais. Zora Bennett é contratada para liderar uma equipe de especialistas cujo objetivo é obter o material genético das três maiores criaturas, cujo DNA contém a chave para a criação de um medicamento que trará grandes benefícios à humanidade. Mas a operação se cruzará com uma família cujo barco virou, e todos acabarão em uma ilha proibida, ocupada por dinossauros de inúmeras espécies, onde terão que fazer o impossível para sobreviver.",51.0666,/zuEC2i3I2P7QIcLoUJNBwqRYO4S.jpg,2025-07-01,Jurassic World: Recomeço,False,6.4,2527.0,Filme (Trending),,,,,movie,,,
False,/ylW0m5UztyyL4YFu8EC6usUHLF.jpg,"[9648, 18]",250504,en,,"Uma escritora famosa se envolve em um estranho jogo mental com seu novo vizinho, um homem rico e poderoso que pode ser um assassino.",49.8949,/quCj9ztr4vhuHtvxV7ISIAHQPln.jpg,,,,7.2,56.0,Série (Trending),['US'],The Beast in Me,2025-11-13,O Monstro em Mim,tv,,,
False,/cH39aJg9VlEaYo6yY37Iah8RAaz.jpg,"[10759, 16, 10765]",65930,ja,,"Por toda a sua vida, Izuku sonhou ser um herói — um objetivo ambicioso para qualquer um, mas especialmente desafiador para um garoto sem superpoderes. Isso mesmo: em um mundo onde 80% da população tem algum tipo de Dom especial, Izuku teve a má sorte de nascer completamente normal. Mas isso não vai impedi-lo de se matricular em uma das academias de herois mais prestigiosas do mundo.",19.3489,/cfESQ8y8oNAeLuRbs7NkW7Qjwhy.jpg,,,,8.6,5124.0,Série (Trending),['JP'],僕のヒーローアカデミア,2016-04-03,My Hero Academia,tv,,,
